Y-tunnus,company_name,address,website,registrationDate,detailsUri,companyForm
2483583-8,Maalausliike AR Oy,,,2012-10-31,http://avoindata.prh.fi/opendata/tr/v1/2483583-8,OY
2505324-8,Teho Saneeraus K&K Oy,,,2012-10-29,http://avoindata.prh.fi/opendata/tr/v1/2505324-8,OY
2516029-7,Oriveden Tasoite- ja Maalaustyö Oy,,,2012-12-12,http://avoindata.prh.fi/opendata/tr/v1/2516029-7,OY
2514031-7,GR Putki & Saneeraus Oy,,,2012-12-05,http://avoindata.prh.fi/opendata/tr/v1/2514031-7,OY
2490905-9,Vesaneeraus Oy,,,2012-08-23,http://avoindata.prh.fi/opendata/tr/v1/2490905-9,OY
2491506-1,Maalaus Jarpek Oy,,,2012-08-23,http://avoindata.prh.fi/opendata/tr/v1/2491506-1,OY
2488640-8,Popin Saneeraus Oy,,,2012-08-10,http://avoindata.prh.fi/opendata/tr/v1/2488640-8,OY
2490197-0,Kouvolan Sähkö ja Saneeraus Oy,,,2012-08-06,http://avoindata.prh.fi/opendata/tr/v1/2490197-0,OY
2489729-7,Rakennus ja Saneeraus Kukkonen Oy,,,2012-08-06,http://avoindata.prh.fi/opendata/tr/v1/2489729-7,OY
2487678-7,Oulun seudun maalaus Oy,,,2012-07-20,http://avoindata.prh.fi/opendata/tr/v1/2487678-7,OY
2486221-1,US Saneeraus Oy,,,2012-07-13,http://avoindata.prh.fi/opendata/tr/v1/2486221-1,OY
2485413-1,Tampereen Tarkkamaalaus Oy,,,2012-07-11,http://avoindata.prh.fi/opendata/tr/v1/2485413-1,OY
2482035-3,Saneeraus Lintula Oy,,,2012-06-11,http://avoindata.prh.fi/opendata/tr/v1/2482035-3,OY
2472252-6,Saneerauspalvelu Korpi Oy,,,2012-04-19,http://avoindata.prh.fi/opendata/tr/v1/2472252-6,OY
2469734-0,MAALAUS SALLINEN OY,,,2012-04-16,http://avoindata.prh.fi/opendata/tr/v1/2469734-0,OY
2471535-0,Saneeraus Re-To Oy,,,2012-04-13,http://avoindata.prh.fi/opendata/tr/v1/2471535-0,OY
2436352-7,MV-Maalaus Oy,,,2012-03-31,http://avoindata.prh.fi/opendata/tr/v1/2436352-7,OY
2468595-6,Keuruun maanrakennus ja putkistosaneeraus Oy,,,2012-03-27,http://avoindata.prh.fi/opendata/tr/v1/2468595-6,OY
2468102-3,Luumäen Maalauspalvelu Oy,,,2012-03-23,http://avoindata.prh.fi/opendata/tr/v1/2468102-3,OY
2455160-8,Maalausliike Auto Oy Suutari,,,2012-01-26,http://avoindata.prh.fi/opendata/tr/v1/2455160-8,OY
2454084-5,Ala-Saneeraus Oy,,,2012-01-23,http://avoindata.prh.fi/opendata/tr/v1/2454084-5,OY
2451915-7,JF-Saneeraus Oy,,,2012-01-20,http://avoindata.prh.fi/opendata/tr/v1/2451915-7,OY
2451955-2,Maalaustyö P. Kemppainen Oy,,,2012-01-16,http://avoindata.prh.fi/opendata/tr/v1/2451955-2,OY
2445038-0,Suomen Saneeraustyö Oy,,,2012-01-10,http://avoindata.prh.fi/opendata/tr/v1/2445038-0,OY
2448641-2,VaajaSaneerauS Oy,,,2012-01-01,http://avoindata.prh.fi/opendata/tr/v1/2448641-2,OY
2447243-2,Asennus ja maalaus JG Oy,,,2012-01-01,http://avoindata.prh.fi/opendata/tr/v1/2447243-2,OY
2478673-0,Saneeraus Marko Oy,,,2012-05-25,http://avoindata.prh.fi/opendata/tr/v1/2478673-0,OY
2474170-0,Samppamaalaus Oy,,,2012-05-18,http://avoindata.prh.fi/opendata/tr/v1/2474170-0,OY
2475594-2,KJP Maalaus ja saneeraus Oy,,,2012-05-09,http://avoindata.prh.fi/opendata/tr/v1/2475594-2,OY
2473478-9,Betoni ja saneeraus Rokka Oy,,,2012-05-07,http://avoindata.prh.fi/opendata/tr/v1/2473478-9,OY
2469907-1,Suomen Saneeraustarvike Oy,,,2012-05-03,http://avoindata.prh.fi/opendata/tr/v1/2469907-1,OY
2535081-6,Toimistosaneeraus T. Y-H Oy,,,2013-03-21,http://avoindata.prh.fi/opendata/tr/v1/2535081-6,OY
2518329-6,Rakennus- ja Saneeraus Onre Oy,,,2013-03-06,http://avoindata.prh.fi/opendata/tr/v1/2518329-6,OY
2531690-9,Järki-Saneeraus Oy,,,2013-02-25,http://avoindata.prh.fi/opendata/tr/v1/2531690-9,OY
2530118-4,SK Kiinteistö- ja saneerauspalvelu oy,,,2013-02-22,http://avoindata.prh.fi/opendata/tr/v1/2530118-4,OY
2573904-7,Saneerauspalvelu Sandström oy,,,2013-10-10,http://avoindata.prh.fi/opendata/tr/v1/2573904-7,OY
2570150-8,Rovaniemen Saneeraus- ja Siivouspalvelu Oy,,,2013-10-03,http://avoindata.prh.fi/opendata/tr/v1/2570150-8,OY
2571331-4,Mittasaneeraus Oy,,,2013-10-01,http://avoindata.prh.fi/opendata/tr/v1/2571331-4,OY
2567600-7,Rakennus ja Saneeraus Pennanen Oy,,,2013-10-01,http://avoindata.prh.fi/opendata/tr/v1/2567600-7,OY
2582587-7,Pohjanmaan Putkistosaneeraus Oy,,,2013-11-13,http://avoindata.prh.fi/opendata/tr/v1/2582587-7,OY
2578422-7,R&L Saneeraus Oy,,,2013-11-01,http://avoindata.prh.fi/opendata/tr/v1/2578422-7,OY
2579199-6,T & T Automaalaus Oy,,,2013-10-31,http://avoindata.prh.fi/opendata/tr/v1/2579199-6,OY
2574611-6,Hämeen Sähkö ja Saneeraus Oy,,,2013-10-23,http://avoindata.prh.fi/opendata/tr/v1/2574611-6,OY
2589534-9,Rakennus ja saneeraus Laipaik Oy,,,2013-12-30,http://avoindata.prh.fi/opendata/tr/v1/2589534-9,OY
2583437-8,Hämeen Rakennus- ja Saneeraus Oy,,,2013-11-25,http://avoindata.prh.fi/opendata/tr/v1/2583437-8,OY
2563730-7,HKS-SANEERAUS OY,,,2013-09-03,http://avoindata.prh.fi/opendata/tr/v1/2563730-7,OY
2558127-8,Maalausliike J. Pikkarainen Oy,,,2013-07-31,http://avoindata.prh.fi/opendata/tr/v1/2558127-8,OY
2555047-1,Saneeraus Huusela Oy,,,2013-07-18,http://avoindata.prh.fi/opendata/tr/v1/2555047-1,OY
2519777-8,VIESKAN AUTOMAALAUS OY,,,2013-01-07,http://avoindata.prh.fi/opendata/tr/v1/2519777-8,OY
2519491-3,Maalausliike Mahkonen Oy,,,2013-01-03,http://avoindata.prh.fi/opendata/tr/v1/2519491-3,OY
2540995-3,Etelän Maalaus Oy,,,2013-04-25,http://avoindata.prh.fi/opendata/tr/v1/2540995-3,OY
2527718-8,TN-Maalaus Oy,,,2013-02-08,http://avoindata.prh.fi/opendata/tr/v1/2527718-8,OY
2520615-2,RK-Putkisaneeraus Oy,,,2013-01-24,http://avoindata.prh.fi/opendata/tr/v1/2520615-2,OY
2549608-1,Maalauspalvelu Tuomaala Oy,,,2013-06-06,http://avoindata.prh.fi/opendata/tr/v1/2549608-1,OY
2547257-3,Laatu saneeraus Hassinen Oy,,,2013-05-29,http://avoindata.prh.fi/opendata/tr/v1/2547257-3,OY
2542244-5,Maalaus & Siivous Johnny Hällström Oy,,,2013-05-16,http://avoindata.prh.fi/opendata/tr/v1/2542244-5,OY
2544121-6,Rakennus ja Saneeraus R-San Oy,,,2013-05-10,http://avoindata.prh.fi/opendata/tr/v1/2544121-6,OY
2604378-9,TI-Maalaus S&M Oy,,,2014-03-13,http://avoindata.prh.fi/opendata/tr/v1/2604378-9,OY
2603931-7,Häijään Tasoite-ja Maalaustyö Oy,,,2014-02-27,http://avoindata.prh.fi/opendata/tr/v1/2603931-7,OY
2604346-3,Sähkösaneeraus Finland Oy,,,2014-02-20,http://avoindata.prh.fi/opendata/tr/v1/2604346-3,OY
2595426-5,Ahtialan Saneeraus Oy,,,2014-02-12,http://avoindata.prh.fi/opendata/tr/v1/2595426-5,OY
2645142-4,Saneeraus Sorsa Oy,,,2014-10-06,http://avoindata.prh.fi/opendata/tr/v1/2645142-4,OY
2638944-8,Maalausliike KiSu Oy,,,2014-09-26,http://avoindata.prh.fi/opendata/tr/v1/2638944-8,OY
2640683-4,Maalaus ja Tasoite Kangas Oy,,,2014-09-24,http://avoindata.prh.fi/opendata/tr/v1/2640683-4,OY
2639706-9,Hämeen Takuu Saneeraus Oy,,,2014-09-23,http://avoindata.prh.fi/opendata/tr/v1/2639706-9,OY
2638022-4,Saneerausliike Pappi ja Kanttori Oy,,,2014-09-16,http://avoindata.prh.fi/opendata/tr/v1/2638022-4,OY
2640350-2,SepinSaneeraus Oy,,,2014-09-15,http://avoindata.prh.fi/opendata/tr/v1/2640350-2,OY
2652073-3,Suomen Kaivosaneeraus Oy,,,2014-11-17,http://avoindata.prh.fi/opendata/tr/v1/2652073-3,OY
2652981-8,Ykkönen saneeraus ja siivous Oy,,,2014-11-14,http://avoindata.prh.fi/opendata/tr/v1/2652981-8,OY
2647909-9,Saneerausagentit Oy,,,2014-10-29,http://avoindata.prh.fi/opendata/tr/v1/2647909-9,OY
2648369-6,Saneeraus-Palvelu Ovilla Oy,,,2014-10-22,http://avoindata.prh.fi/opendata/tr/v1/2648369-6,OY
2661866-9,Rakennus ja Saneeraus M Laine Oy,,,2014-12-30,http://avoindata.prh.fi/opendata/tr/v1/2661866-9,OY
2645162-7,Maalausurakointi J.M. Olli Oy,,,2014-12-11,http://avoindata.prh.fi/opendata/tr/v1/2645162-7,OY
2655709-3,Restaurointimaalaus Nykänen Oy,,,2014-12-09,http://avoindata.prh.fi/opendata/tr/v1/2655709-3,OY
2655595-2,TM Isännöinti ja Saneeraus Oy,,,2014-12-03,http://avoindata.prh.fi/opendata/tr/v1/2655595-2,OY
2643917-7,K Rakennus ja Saneeraus Oy,,,2014-11-26,http://avoindata.prh.fi/opendata/tr/v1/2643917-7,OY
2636830-5,Tampereen Takuu Saneeraus Oy,,,2014-09-01,http://avoindata.prh.fi/opendata/tr/v1/2636830-5,OY
2633162-5,Saneeraus Lindholm Oy,,,2014-09-01,http://avoindata.prh.fi/opendata/tr/v1/2633162-5,OY
2635895-9,Saneerausmaailma Oy,,,2014-08-20,http://avoindata.prh.fi/opendata/tr/v1/2635895-9,OY
2630337-6,Pohjois-Suomen Maalaus ja Tasoitepalvelu Oy,,,2014-08-08,http://avoindata.prh.fi/opendata/tr/v1/2630337-6,OY
2588180-1,KRS-Kuopion Rakennus ja Saneeraus Oy,,,2014-08-08,http://avoindata.prh.fi/opendata/tr/v1/2588180-1,OY
2632385-2,Maalausliike Karo Anttila Oy,,,2014-08-01,http://avoindata.prh.fi/opendata/tr/v1/2632385-2,OY
2628473-4,Saneeraus Raitolehto Oy,,,2014-07-29,http://avoindata.prh.fi/opendata/tr/v1/2628473-4,OY
2627980-4,Parketti- ja Saneeraustyö V. Kivistö Oy,,,2014-07-01,http://avoindata.prh.fi/opendata/tr/v1/2627980-4,OY
2624276-1,Maalausliike Tasaväri Oy,,,2014-06-30,http://avoindata.prh.fi/opendata/tr/v1/2624276-1,OY
2625554-6,Vaasan Teollisuusmaalaus Oy,,,2014-06-27,http://avoindata.prh.fi/opendata/tr/v1/2625554-6,OY
2621802-4,Maalauspalvelu Malin Oy,,,2014-06-12,http://avoindata.prh.fi/opendata/tr/v1/2621802-4,OY
2621744-3,Saneerausliike Ahola Oy,,,2014-06-12,http://avoindata.prh.fi/opendata/tr/v1/2621744-3,OY
2563782-5,Rakennus- ja Maalauspalvelu Vikman Oy,,,2014-01-01,http://avoindata.prh.fi/opendata/tr/v1/2563782-5,OY
2613490-4,AU Rakennus ja Saneeraus Oy,,,2014-04-23,http://avoindata.prh.fi/opendata/tr/v1/2613490-4,OY
2611752-2,Gavia Maalaus Oy,,,2014-04-11,http://avoindata.prh.fi/opendata/tr/v1/2611752-2,OY
2613848-9,Suomen Toimitilasaneeraus Oy,,,2014-04-10,http://avoindata.prh.fi/opendata/tr/v1/2613848-9,OY
2613262-6,Rämön Maalaus Oy,,,2014-04-01,http://avoindata.prh.fi/opendata/tr/v1/2613262-6,OY
2609671-7,Teollisuusmaalaus JJ Virtanen Oy,,,2014-03-28,http://avoindata.prh.fi/opendata/tr/v1/2609671-7,OY
2610284-9,ST-Kattomaalaus Oy,,,2014-03-27,http://avoindata.prh.fi/opendata/tr/v1/2610284-9,OY
2598340-2,Saneeraus Riikola Oy,,,2014-02-04,http://avoindata.prh.fi/opendata/tr/v1/2598340-2,OY
2596504-4,Maalaus Pitkänen Oy,,,2014-02-01,http://avoindata.prh.fi/opendata/tr/v1/2596504-4,OY
2596107-8,Kiikun Saneeraus Oy,,,2014-01-30,http://avoindata.prh.fi/opendata/tr/v1/2596107-8,OY
2586096-3,Maalausliike Kiiltoväri Oy,,,2014-01-21,http://avoindata.prh.fi/opendata/tr/v1/2586096-3,OY
2589235-9,KVO Saneeraus Oy,,,2014-01-08,http://avoindata.prh.fi/opendata/tr/v1/2589235-9,OY
2615693-5,RAKENNUS JA SANEERAUS HAKALAINE OY,,,2014-06-09,http://avoindata.prh.fi/opendata/tr/v1/2615693-5,OY
2617534-3,Saneeraus-Tapsa Oy,,,2014-05-14,http://avoindata.prh.fi/opendata/tr/v1/2617534-3,OY
2617693-6,MJR-Maalaus Oy,,,2014-05-09,http://avoindata.prh.fi/opendata/tr/v1/2617693-6,OY
2617167-6,TARESCO Rakennus ja Saneeraus Oy,,,2014-04-30,http://avoindata.prh.fi/opendata/tr/v1/2617167-6,OY
2684272-4,Asfalttimaalaus Ruutumiehet Oy,,,2015-04-13,http://avoindata.prh.fi/opendata/tr/v1/2684272-4,OY
2684407-6,Maalausliike Poutanen Oy,,,2015-04-13,http://avoindata.prh.fi/opendata/tr/v1/2684407-6,OY
2681219-7,L-S Mittasaneeraus Oy,,,2015-04-07,http://avoindata.prh.fi/opendata/tr/v1/2681219-7,OY
2681527-5,Lahden Rakennusmaalaus Oy,,,2015-03-20,http://avoindata.prh.fi/opendata/tr/v1/2681527-5,OY
2673493-4,Tehorakennus ja Saneeraus Oy,,,2015-03-17,http://avoindata.prh.fi/opendata/tr/v1/2673493-4,OY
2710949-5,Juha Haanpää Maalaus Oy,,,2015-10-01,http://avoindata.prh.fi/opendata/tr/v1/2710949-5,OY
2712583-1,Suomen Saneeraustalo Oy,,,2015-09-28,http://avoindata.prh.fi/opendata/tr/v1/2712583-1,OY
2721555-4,Pirkanmaan Tasosaneeraus Oy,,,2015-11-11,http://avoindata.prh.fi/opendata/tr/v1/2721555-4,OY
2730501-5,Saneeraus Jade Oy,,,2015-12-21,http://avoindata.prh.fi/opendata/tr/v1/2730501-5,OY
2726835-7,Julkisivumaalaus Nurmilaakso Oy,,,2015-12-01,http://avoindata.prh.fi/opendata/tr/v1/2726835-7,OY
2709156-3,Kaakon Radonsaneeraus Oy,,,2015-09-10,http://avoindata.prh.fi/opendata/tr/v1/2709156-3,OY
2705898-2,Saneeraus ja Maalaus Rajalainen Oy,,,2015-08-25,http://avoindata.prh.fi/opendata/tr/v1/2705898-2,OY
2700429-8,Karkkilan Huoltosaneeraus Oy,,,2015-07-31,http://avoindata.prh.fi/opendata/tr/v1/2700429-8,OY
2699401-5,Maalaus- ja tapetointityö T Riihimäki Oy,,,2015-07-13,http://avoindata.prh.fi/opendata/tr/v1/2699401-5,OY
2665090-9,Rakennus ja Saneeraus M Tapio Oy,,,2015-01-30,http://avoindata.prh.fi/opendata/tr/v1/2665090-9,OY
2664483-2,NL-Automaalaus & Peltikorjaus Oy,,,2015-01-20,http://avoindata.prh.fi/opendata/tr/v1/2664483-2,OY
2658939-4,HL-SANEERAUS OY,,,2015-01-05,http://avoindata.prh.fi/opendata/tr/v1/2658939-4,OY
2685719-2,Saneeraus10 Oy,,,2015-04-28,http://avoindata.prh.fi/opendata/tr/v1/2685719-2,OY
2684993-4,JK-Saneerauspalvelut Oy,,,2015-04-24,http://avoindata.prh.fi/opendata/tr/v1/2684993-4,OY
2673396-6,Saneeraus Teko Oy,,,2015-02-25,http://avoindata.prh.fi/opendata/tr/v1/2673396-6,OY
2676781-6,Maalaus- ja pesupalvelu TH Oy,,,2015-02-24,http://avoindata.prh.fi/opendata/tr/v1/2676781-6,OY
2671662-1,VSTU Saneeraus Oy,,,2015-02-19,http://avoindata.prh.fi/opendata/tr/v1/2671662-1,OY
2673427-2,HK-Automaalaus Oy,,,2015-02-17,http://avoindata.prh.fi/opendata/tr/v1/2673427-2,OY
2673940-1,Saneeraus Hallus Oy,,,2015-02-17,http://avoindata.prh.fi/opendata/tr/v1/2673940-1,OY
2672794-5,Saneerausteho Oy,,,2015-02-10,http://avoindata.prh.fi/opendata/tr/v1/2672794-5,OY
2665544-3,HH-Maalaus Oy,,,2015-02-06,http://avoindata.prh.fi/opendata/tr/v1/2665544-3,OY
2696074-7,Suomen ikkuna- ja ovisaneeraus Oy,,,2015-06-24,http://avoindata.prh.fi/opendata/tr/v1/2696074-7,OY
2694700-8,Maalaus Liukkonen Oy,,,2015-06-12,http://avoindata.prh.fi/opendata/tr/v1/2694700-8,OY
2693331-9,BR-Saneeraus Oy,,,2015-06-02,http://avoindata.prh.fi/opendata/tr/v1/2693331-9,OY
2757530-6,Sisäilmasaneeraus Laitinen Oy,,,2016-05-18,http://avoindata.prh.fi/opendata/tr/v1/2757530-6,OY
2721224-9,Maalausliike Peuhkuri Oy,,,2016-04-30,http://avoindata.prh.fi/opendata/tr/v1/2721224-9,OY
2756604-7,Rakennus ja Saneeraus Timo Tarkka Oy,,,2016-04-27,http://avoindata.prh.fi/opendata/tr/v1/2756604-7,OY
2787010-2,Pelti ja Saneeraus Wasiljeff Oy,,,2016-10-20,http://avoindata.prh.fi/opendata/tr/v1/2787010-2,OY
2797339-8,Järki-Saneeraus Group Oy,,,2016-11-30,http://avoindata.prh.fi/opendata/tr/v1/2797339-8,OY
2794984-9,Rakennus ja Saneeraus MaiLi Oy,,,2016-11-29,http://avoindata.prh.fi/opendata/tr/v1/2794984-9,OY
2802540-2,M.R. Renovation Oy,,,2016-12-29,http://avoindata.prh.fi/opendata/tr/v1/2802540-2,OY
2801388-2,Eve-Saneeraus Oy,,,2016-12-27,http://avoindata.prh.fi/opendata/tr/v1/2801388-2,OY
2801246-8,H&B Rakennus-Saneeraus Oy,,,2016-12-23,http://avoindata.prh.fi/opendata/tr/v1/2801246-8,OY
2791225-3,Kaarinan TR-Maalaus Oy,,,2016-12-07,http://avoindata.prh.fi/opendata/tr/v1/2791225-3,OY
2780926-4,Maalauspinta Oy,,,2016-09-27,http://avoindata.prh.fi/opendata/tr/v1/2780926-4,OY
2776915-1,Maalausliike Hiltunen Oy,,,2016-09-09,http://avoindata.prh.fi/opendata/tr/v1/2776915-1,OY
2777451-6,SK maalaus ja saneeraus Oy,,,2016-09-05,http://avoindata.prh.fi/opendata/tr/v1/2777451-6,OY
2776054-4,Rate -maalaus oy,,,2016-09-05,http://avoindata.prh.fi/opendata/tr/v1/2776054-4,OY
2776337-4,Rakennus- ja maalauspalvelu Piispanen Oy,,,2016-09-05,http://avoindata.prh.fi/opendata/tr/v1/2776337-4,OY
2773343-1,Maalaus & Tapetointi Vilma Tarvainen Oy,,,2016-08-09,http://avoindata.prh.fi/opendata/tr/v1/2773343-1,OY
2749940-3,Saneeraus Sanela Oy,,,2016-03-15,http://avoindata.prh.fi/opendata/tr/v1/2749940-3,OY
2750774-1,Ab Porvoon Rakennus ja Maalaus Oy,,,2016-03-14,http://avoindata.prh.fi/opendata/tr/v1/2750774-1,OY
2750549-8,Maalaus- ja Laatoitusliike Jani Haavistola Oy,,,2016-03-07,http://avoindata.prh.fi/opendata/tr/v1/2750549-8,OY
2736063-9,Saneeraustyö Hannu Levonen Oy,,,2016-03-01,http://avoindata.prh.fi/opendata/tr/v1/2736063-9,OY
2763501-4,JTM Saneeraus Osk,,,2016-06-15,http://avoindata.prh.fi/opendata/tr/v1/2763501-4,OK
2755479-1,Rakennussaneeraus A & D Oy,,,2016-04-22,http://avoindata.prh.fi/opendata/tr/v1/2755479-1,OY
2756609-8,Rakennus ja Saneeraus Rento Oy,,,2016-04-21,http://avoindata.prh.fi/opendata/tr/v1/2756609-8,OY
2755093-4,Decore Lux & Maalaus OY,,,2016-04-18,http://avoindata.prh.fi/opendata/tr/v1/2755093-4,OY
2754938-6,Maalaus ja Rappaus Kiljander Oy,,,2016-04-06,http://avoindata.prh.fi/opendata/tr/v1/2754938-6,OY
2754671-6,Kirjalan Maalauspalvelu Oy,,,2016-04-05,http://avoindata.prh.fi/opendata/tr/v1/2754671-6,OY
2773676-3,HS-Saneeraus Oy,,,2016-08-04,http://avoindata.prh.fi/opendata/tr/v1/2773676-3,OY
2833607-5,Maalaus ja Remonttipalvelu Joki Oy,,,2017-06-01,http://avoindata.prh.fi/opendata/tr/v1/2833607-5,OY
2834728-4,Iitin Saneerausapu Oy,,,2017-06-01,http://avoindata.prh.fi/opendata/tr/v1/2834728-4,OY
2833936-4,Rakennus ja Saneeraus Keijo Häkkinen Oy,,,2017-05-24,http://avoindata.prh.fi/opendata/tr/v1/2833936-4,OY
2830558-6,Ykkössaneeraus Oy,,,2017-05-19,http://avoindata.prh.fi/opendata/tr/v1/2830558-6,OY
2827038-7,Projekti Saneeraus Oy,,,2017-05-09,http://avoindata.prh.fi/opendata/tr/v1/2827038-7,OY
2831745-6,Maalausliike Pensselisedät Oy,,,2017-05-05,http://avoindata.prh.fi/opendata/tr/v1/2831745-6,OY
2865764-5,Suomen Laatusaneeraus Oy,,,2017-11-03,http://avoindata.prh.fi/opendata/tr/v1/2865764-5,OY
2859056-7,Saneeraus Jape Oy,,,2017-10-13,http://avoindata.prh.fi/opendata/tr/v1/2859056-7,OY
2859917-4,JC-Saneeraus Oy,,,2017-10-12,http://avoindata.prh.fi/opendata/tr/v1/2859917-4,OY
2867665-1,RL-Maalaus Oy,,,2017-11-30,http://avoindata.prh.fi/opendata/tr/v1/2867665-1,OY
2867096-2,Suur-Helsingin vahinkosaneeraus Oy,,,2017-11-10,http://avoindata.prh.fi/opendata/tr/v1/2867096-2,OY
2854551-2,Tasoite- ja maalauspalvelu Niemi & Sandkvist Oy,,,2017-12-31,http://avoindata.prh.fi/opendata/tr/v1/2854551-2,OY
2872157-1,UKS-putki ja saneeraus Oy,,,2017-12-28,http://avoindata.prh.fi/opendata/tr/v1/2872157-1,OY
2869245-9,J&B Tasoitus ja Maalaus Oy,,,2017-12-27,http://avoindata.prh.fi/opendata/tr/v1/2869245-9,OY
2871179-5,Maalaus Rantamäki Oy,,,2017-12-15,http://avoindata.prh.fi/opendata/tr/v1/2871179-5,OY
2866515-1,Saneerauspalvelu Nummi Oy,,,2017-12-14,http://avoindata.prh.fi/opendata/tr/v1/2866515-1,OY
2872476-4,Onni Saneeraus Oy,,,2017-12-12,http://avoindata.prh.fi/opendata/tr/v1/2872476-4,OY
2856439-3,Maalaustyö A. Marjakangas Oy,,,2017-10-05,http://avoindata.prh.fi/opendata/tr/v1/2856439-3,OY
2853685-1,Suomen Ilmanvaihtosaneeraus Oy,,,2017-10-03,http://avoindata.prh.fi/opendata/tr/v1/2853685-1,OY
2841430-1,SaneerausPojat Oy,,,2017-10-02,http://avoindata.prh.fi/opendata/tr/v1/2841430-1,OY
2845806-4,Sukellus ja Saneeraus Olsbo Oy,,,2017-08-17,http://avoindata.prh.fi/opendata/tr/v1/2845806-4,OY
2819958-4,Pohjolan Laatusaneeraus Oy,,,2017-03-06,http://avoindata.prh.fi/opendata/tr/v1/2819958-4,OY
2834284-6,Maalaus Thornberg Oy,,,2017-07-01,http://avoindata.prh.fi/opendata/tr/v1/2834284-6,OY
2840016-1,Akaan saneerauspalvelu Oy,,,2017-06-28,http://avoindata.prh.fi/opendata/tr/v1/2840016-1,OY
2834743-6,A&G Paras Saneeraus Oy,,,2017-06-21,http://avoindata.prh.fi/opendata/tr/v1/2834743-6,OY
2835259-3,MTH Kiinteistösaneeraus Oy,,,2017-06-02,http://avoindata.prh.fi/opendata/tr/v1/2835259-3,OY
2828504-4,Rakennus ja Saneeraus J. Piippo Oy,,,2017-05-02,http://avoindata.prh.fi/opendata/tr/v1/2828504-4,OY
2825236-5,Hämeen Puhallus & Saneeraus Oy,,,2017-04-05,http://avoindata.prh.fi/opendata/tr/v1/2825236-5,OY
2847124-2,Kodin Laatusaneeraus Oy,,,2017-08-09,http://avoindata.prh.fi/opendata/tr/v1/2847124-2,OY
2843717-5,Pirkanmaan tasoitus ja maalaus oy,,,2017-07-28,http://avoindata.prh.fi/opendata/tr/v1/2843717-5,OY
2843559-1,Tasoite ja Maalaus Niemi Oy,,,2017-07-18,http://avoindata.prh.fi/opendata/tr/v1/2843559-1,OY
2840778-5,M & A Maalaus Oy,,,2017-07-07,http://avoindata.prh.fi/opendata/tr/v1/2840778-5,OY
2841272-8,Maalaus Wikman Oy,,,2017-07-04,http://avoindata.prh.fi/opendata/tr/v1/2841272-8,OY
2918402-6,Pirkanmaan Laatusaneeraus Oy,,,2018-06-13,http://avoindata.prh.fi/opendata/tr/v1/2918402-6,OY
2917332-7,Pohjoisen Saneerauspalvelu Oy,,,2018-06-12,http://avoindata.prh.fi/opendata/tr/v1/2917332-7,OY
2919044-2,ML rakennus ja maalaus oy,,,2018-06-07,http://avoindata.prh.fi/opendata/tr/v1/2919044-2,OY
2915809-8,Saneerauspalvelu Eksakti Oy,,,2018-06-04,http://avoindata.prh.fi/opendata/tr/v1/2915809-8,OY
2916898-2,Pekan Maalaus Oy,,,2018-06-01,http://avoindata.prh.fi/opendata/tr/v1/2916898-2,OY
2913366-7,Saneeraus Eloranta Oy,,,2018-05-23,http://avoindata.prh.fi/opendata/tr/v1/2913366-7,OY
2915851-4,Priima Saneeraus Oy,,,2018-05-23,http://avoindata.prh.fi/opendata/tr/v1/2915851-4,OY
2947233-5,Nokian Saneeraus Asiantuntijat Oy,,,2018-11-05,http://avoindata.prh.fi/opendata/tr/v1/2947233-5,OY
2938302-5,TM Kodinmaalaus Oy,,,2018-10-31,http://avoindata.prh.fi/opendata/tr/v1/2938302-5,OY
2944591-9,JKP Saneeraus Oy,,,2018-10-17,http://avoindata.prh.fi/opendata/tr/v1/2944591-9,OY
2944314-7,Maalaus ja pintakäsittely Vartiainen Oy,,,2018-10-11,http://avoindata.prh.fi/opendata/tr/v1/2944314-7,OY
2932283-9,Vimpelin T-Maalaus Holding Oy,,,2018-12-31,http://avoindata.prh.fi/opendata/tr/v1/2932283-9,OY
2952522-2,MAD Saneeraus Oy,,,2018-12-12,http://avoindata.prh.fi/opendata/tr/v1/2952522-2,OY
2939774-2,Arvo Saneeraus Oy,,,2018-10-04,http://avoindata.prh.fi/opendata/tr/v1/2939774-2,OY
2939435-7,Rakennus- ja Saneerauspalvelu J.Koskela Oy,,,2018-10-02,http://avoindata.prh.fi/opendata/tr/v1/2939435-7,OY
2937434-8,In-saneeraus Oy,,,2018-09-19,http://avoindata.prh.fi/opendata/tr/v1/2937434-8,OY
2936329-4,MK - Kuivaus ja saneeraus Oy,,,2018-09-12,http://avoindata.prh.fi/opendata/tr/v1/2936329-4,OY
2931195-3,Saneeraus ja Asennus Pöllänen Oy,,,2018-08-23,http://avoindata.prh.fi/opendata/tr/v1/2931195-3,OY
2933343-1,Juhan Laatusaneeraus Oy,,,2018-08-22,http://avoindata.prh.fi/opendata/tr/v1/2933343-1,OY
2928585-5,Ammattisaneeraus NT Oy,,,2018-08-22,http://avoindata.prh.fi/opendata/tr/v1/2928585-5,OY
2925222-8,IH-Maalauspalvelu Oy,,,2018-08-21,http://avoindata.prh.fi/opendata/tr/v1/2925222-8,OY
2907013-3,Tasoitus ja Maalaus Harklin OY,,,2018-04-06,http://avoindata.prh.fi/opendata/tr/v1/2907013-3,OY
