Y-tunnus,company_name,address,website,registrationDate,detailsUri,companyForm
2475898-3,Rakennuspalvelu J. Heide Oy,,,2012-05-02,http://avoindata.prh.fi/opendata/tr/v1/2475898-3,OY
2467212-7,Rakennus Pinaevskaja-Katila Oy,,,2012-04-30,http://avoindata.prh.fi/opendata/tr/v1/2467212-7,OY
2471021-8,PUU-URHOT OY,,,2012-04-27,http://avoindata.prh.fi/opendata/tr/v1/2471021-8,OY
2471224-8,Autohuolto Isokivijärvi Oy,,,2012-04-26,http://avoindata.prh.fi/opendata/tr/v1/2471224-8,OY
2527250-4,Uudenmaan Rakennussiivous Oy,,,2013-03-21,http://avoindata.prh.fi/opendata/tr/v1/2527250-4,OY
2527131-7,Mäntyniemen Puu Oy,,,2013-03-21,http://avoindata.prh.fi/opendata/tr/v1/2527131-7,OY
2537168-4,HN Maanrakennus Oy,,,2013-03-21,http://avoindata.prh.fi/opendata/tr/v1/2537168-4,OY
2536785-3,Puustikki Oy,,,2013-03-19,http://avoindata.prh.fi/opendata/tr/v1/2536785-3,OY
2536370-5,Saajan Viherrakennus Oy,,,2013-03-19,http://avoindata.prh.fi/opendata/tr/v1/2536370-5,OY
2536214-7,Koistisen Sähkö ja Rakennus Oy,,,2013-03-19,http://avoindata.prh.fi/opendata/tr/v1/2536214-7,OY
2536302-7,Avain Rakennus Oy,,,2013-03-15,http://avoindata.prh.fi/opendata/tr/v1/2536302-7,OY
2535280-3,Rakennusliike Maijala Oy,,,2013-03-13,http://avoindata.prh.fi/opendata/tr/v1/2535280-3,OY
2527292-6,Maanrakennus Tynjälä Oy,,,2013-03-12,http://avoindata.prh.fi/opendata/tr/v1/2527292-6,OY
2535205-3,A1 Tasoite- ja Rakennuspalvelut oy,,,2013-03-12,http://avoindata.prh.fi/opendata/tr/v1/2535205-3,OY
2531320-6,ITB-Rakennus OY,,,2013-03-12,http://avoindata.prh.fi/opendata/tr/v1/2531320-6,OY
2534864-4,Rakennusvalvonta Yppärilä Oy,,,2013-03-11,http://avoindata.prh.fi/opendata/tr/v1/2534864-4,OY
2534435-2,Rakennus T Rissanen Oy,,,2013-03-07,http://avoindata.prh.fi/opendata/tr/v1/2534435-2,OY
2518329-6,Rakennus- ja Saneeraus Onre Oy,,,2013-03-06,http://avoindata.prh.fi/opendata/tr/v1/2518329-6,OY
2523645-8,Puurauhala Oy,,,2013-03-06,http://avoindata.prh.fi/opendata/tr/v1/2523645-8,OY
2533805-9,Puutarhaset Oy Järvenpää,,,2013-03-04,http://avoindata.prh.fi/opendata/tr/v1/2533805-9,OY
2535225-6,Rakennus 10 Oy,,,2013-03-01,http://avoindata.prh.fi/opendata/tr/v1/2535225-6,OY
2532985-7,Kivikausi Oy,,,2013-02-28,http://avoindata.prh.fi/opendata/tr/v1/2532985-7,OY
2532771-2,Rakennus Koljola Oy,,,2013-02-28,http://avoindata.prh.fi/opendata/tr/v1/2532771-2,OY
2526550-7,Rakennus ja Huolto JP OY,,,2013-02-28,http://avoindata.prh.fi/opendata/tr/v1/2526550-7,OY
2528382-8,Maanrakennus Korvenkaivu Oy,,,2013-02-26,http://avoindata.prh.fi/opendata/tr/v1/2528382-8,OY
2533688-9,Purkupalvelu Kivimäki Oy,,,2013-02-25,http://avoindata.prh.fi/opendata/tr/v1/2533688-9,OY
2530850-3,Belval Rakennus Oy,,,2013-02-25,http://avoindata.prh.fi/opendata/tr/v1/2530850-3,OY
2533187-7,ASL-Rakennus Oy,,,2013-02-21,http://avoindata.prh.fi/opendata/tr/v1/2533187-7,OY
2531414-5,Puutarhatoimisto Greeni Oy,,,2013-02-19,http://avoindata.prh.fi/opendata/tr/v1/2531414-5,OY
2528651-9,Rakennus-Ettan Oy,,,2013-02-15,http://avoindata.prh.fi/opendata/tr/v1/2528651-9,OY
2530096-6,V & E Rakennuspalvelu Oy,,,2013-02-15,http://avoindata.prh.fi/opendata/tr/v1/2530096-6,OY
2527115-7,Etelän Kivityöt Oy,,,2013-02-15,http://avoindata.prh.fi/opendata/tr/v1/2527115-7,OY
2570946-2,Rakennustyö Oksanen Oy,,,2013-10-10,http://avoindata.prh.fi/opendata/tr/v1/2570946-2,OY
2570228-7,Sommer Rakennus Oy,,,2013-10-09,http://avoindata.prh.fi/opendata/tr/v1/2570228-7,OY
2572719-3,Keski-Suomen TRT Rakennus Oy,,,2013-10-09,http://avoindata.prh.fi/opendata/tr/v1/2572719-3,OY
2575135-3,Asunto Oy Joensuun Rantakivi,,,2013-10-09,http://avoindata.prh.fi/opendata/tr/v1/2575135-3,AOY
2572962-3,Sanerakennus Oy,,,2013-10-08,http://avoindata.prh.fi/opendata/tr/v1/2572962-3,OY
2571825-4,Naskivi Oy,,,2013-10-08,http://avoindata.prh.fi/opendata/tr/v1/2571825-4,OY
2572006-3,Rakennustoimisto Kojamo Oy,,,2013-10-03,http://avoindata.prh.fi/opendata/tr/v1/2572006-3,OY
2571497-4,Rakennustoimisto Kaukojärvi Oy,,,2013-10-03,http://avoindata.prh.fi/opendata/tr/v1/2571497-4,OY
2572473-4,Maanrakennus Hoikkala Oy,,,2013-10-03,http://avoindata.prh.fi/opendata/tr/v1/2572473-4,OY
2571027-9,Rakennustyö Jana Oy,,,2013-10-03,http://avoindata.prh.fi/opendata/tr/v1/2571027-9,OY
2573477-2,Salahmin Sora Oy,,,2013-10-01,http://avoindata.prh.fi/opendata/tr/v1/2573477-2,OY
2567600-7,Rakennus ja Saneeraus Pennanen Oy,,,2013-10-01,http://avoindata.prh.fi/opendata/tr/v1/2567600-7,OY
2570406-3,Maanrakennus M. Åhman Oy,,,2013-09-26,http://avoindata.prh.fi/opendata/tr/v1/2570406-3,OY
2571334-9,Liedon Kalliosora oy,,,2013-09-25,http://avoindata.prh.fi/opendata/tr/v1/2571334-9,OY
2569449-1,Ylivieskan Kivimiehet Oy,,,2013-09-18,http://avoindata.prh.fi/opendata/tr/v1/2569449-1,OY
2566018-7,Maanrakennus M&M Oy,,,2013-09-17,http://avoindata.prh.fi/opendata/tr/v1/2566018-7,OY
2564015-1,EEV Rakennus Oy,,,2013-09-17,http://avoindata.prh.fi/opendata/tr/v1/2564015-1,OY
2569152-2,Rakennus Reivat Oy,,,2013-09-16,http://avoindata.prh.fi/opendata/tr/v1/2569152-2,OY
2569689-2,Kiinteistö Oy Puukkoola,,,2013-09-13,http://avoindata.prh.fi/opendata/tr/v1/2569689-2,OY
2565461-7,Rakennus Oy VizioPlan,,,2013-09-11,http://avoindata.prh.fi/opendata/tr/v1/2565461-7,OY
2566113-9,Rakennus- ja remonttityö Arto Väyrynen Oy,,,2013-09-11,http://avoindata.prh.fi/opendata/tr/v1/2566113-9,OY
2565184-6,Karjalan Hirsirakennus Oy,,,2013-09-10,http://avoindata.prh.fi/opendata/tr/v1/2565184-6,OY
2579214-7,Rakennus Lukko ja Lusikka Oy,,,2013-11-08,http://avoindata.prh.fi/opendata/tr/v1/2579214-7,OY
2581050-1,Kivikaari Oy,,,2013-11-07,http://avoindata.prh.fi/opendata/tr/v1/2581050-1,OY
2580726-5,Huoltoliike Kivinen Oy,,,2013-11-07,http://avoindata.prh.fi/opendata/tr/v1/2580726-5,OY
2577098-4,J&J Laatoitus ja Rakennus Oy,,,2013-11-07,http://avoindata.prh.fi/opendata/tr/v1/2577098-4,OY
2577324-5,Asunto Oy Espoon Mäntypuutarha,,,2013-11-06,http://avoindata.prh.fi/opendata/tr/v1/2577324-5,AOY
2577678-8,PUUTARHAKADUN VOHVELIKAHVILA OY,,,2013-11-01,http://avoindata.prh.fi/opendata/tr/v1/2577678-8,OY
2578803-3,Rakennus Remontti Pekka Kaski Oy,,,2013-11-01,http://avoindata.prh.fi/opendata/tr/v1/2578803-3,OY
2578875-4,Luumäen Puu Oy,,,2013-11-01,http://avoindata.prh.fi/opendata/tr/v1/2578875-4,OY
2551751-6,Stoiler Rakennus Oy,,,2013-11-01,http://avoindata.prh.fi/opendata/tr/v1/2551751-6,OY
2576673-1,Laatoitus ja Rakennus Piira Oy,,,2013-10-30,http://avoindata.prh.fi/opendata/tr/v1/2576673-1,OY
2577638-2,VV-Rakennuspalvelu Oy,,,2013-10-29,http://avoindata.prh.fi/opendata/tr/v1/2577638-2,OY
2574932-5,Rakennus Melander Oy,,,2013-10-24,http://avoindata.prh.fi/opendata/tr/v1/2574932-5,OY
2577374-7,Lahden Star Rakennus Oy,,,2013-10-24,http://avoindata.prh.fi/opendata/tr/v1/2577374-7,OY
2578086-7,Joutsan Puutuote Oy,,,2013-10-23,http://avoindata.prh.fi/opendata/tr/v1/2578086-7,OY
2571589-7,Trust Rakennus Oy,,,2013-10-23,http://avoindata.prh.fi/opendata/tr/v1/2571589-7,OY
2576931-8,Rakennusliike Elo Oy,,,2013-10-21,http://avoindata.prh.fi/opendata/tr/v1/2576931-8,OY
2575950-7,TOSE-RAKENNUSPALVELU OY,,,2013-10-18,http://avoindata.prh.fi/opendata/tr/v1/2575950-7,OY
2562062-8,Rakennusprojekti Ronald Spieker Oy,,,2013-10-17,http://avoindata.prh.fi/opendata/tr/v1/2562062-8,OY
2575851-2,As Oy Kannonkosken Kivikanto,,,2013-10-17,http://avoindata.prh.fi/opendata/tr/v1/2575851-2,AOY
2575173-2,Hienopuuseppä Heikki Paso Oy,,,2013-10-14,http://avoindata.prh.fi/opendata/tr/v1/2575173-2,OY
2570370-6,KE Construction Oy,,,2013-10-11,http://avoindata.prh.fi/opendata/tr/v1/2570370-6,OY
2590859-2,Koski Construction Oy,,,2013-12-31,http://avoindata.prh.fi/opendata/tr/v1/2590859-2,OY
2589534-9,Rakennus ja saneeraus Laipaik Oy,,,2013-12-30,http://avoindata.prh.fi/opendata/tr/v1/2589534-9,OY
2591824-8,Palvelurakennus Timo Skön Oy,,,2013-12-27,http://avoindata.prh.fi/opendata/tr/v1/2591824-8,OY
2591857-1,Rakennusliike Huge Oy,,,2013-12-27,http://avoindata.prh.fi/opendata/tr/v1/2591857-1,OY
2588895-8,JDG Rakennus OY,,,2013-12-23,http://avoindata.prh.fi/opendata/tr/v1/2588895-8,OY
2590460-4,Merkkikivi Oy,,,2013-12-20,http://avoindata.prh.fi/opendata/tr/v1/2590460-4,OY
2588427-9,VR Rakennus OY,,,2013-12-18,http://avoindata.prh.fi/opendata/tr/v1/2588427-9,OY
2587743-1,Rakennustyö Kaasinen Oy,,,2013-12-17,http://avoindata.prh.fi/opendata/tr/v1/2587743-1,OY
2587542-8,KIVISALO PRO OY,,,2013-12-16,http://avoindata.prh.fi/opendata/tr/v1/2587542-8,OY
2587099-3,Reera Rakennusmestaripalvelut Oy,,,2013-12-10,http://avoindata.prh.fi/opendata/tr/v1/2587099-3,OY
2584800-8,Puutarhaetsivät Oy,,,2013-12-04,http://avoindata.prh.fi/opendata/tr/v1/2584800-8,OY
2584362-9,Suomen Rakennustarvike Oy,,,2013-12-03,http://avoindata.prh.fi/opendata/tr/v1/2584362-9,OY
2585419-2,OA-Rakennustoimisto Oy,,,2013-12-02,http://avoindata.prh.fi/opendata/tr/v1/2585419-2,OY
2583437-8,Hämeen Rakennus- ja Saneeraus Oy,,,2013-11-25,http://avoindata.prh.fi/opendata/tr/v1/2583437-8,OY
2581890-9,Profin Sydänpuu ikkunat ja ovet Oy,,,2013-11-22,http://avoindata.prh.fi/opendata/tr/v1/2581890-9,OY
2584472-8,Kivistön Putkijäte Oy,,,2013-11-21,http://avoindata.prh.fi/opendata/tr/v1/2584472-8,OY
2559945-1,Piharakennus KaPa Oy,,,2013-09-03,http://avoindata.prh.fi/opendata/tr/v1/2559945-1,OY
2565418-2,Rakennus Herlevi Oy,,,2013-09-02,http://avoindata.prh.fi/opendata/tr/v1/2565418-2,OY
2563846-5,Rakennus Kellosaari Oy,,,2013-09-02,http://avoindata.prh.fi/opendata/tr/v1/2563846-5,OY
2565667-1,Maanrakennus Vehkakoski Oy,,,2013-09-01,http://avoindata.prh.fi/opendata/tr/v1/2565667-1,OY
2561620-7,JD Rakennus Oy,,,2013-08-29,http://avoindata.prh.fi/opendata/tr/v1/2561620-7,OY
2563153-8,Rakennus Link Oy,,,2013-08-28,http://avoindata.prh.fi/opendata/tr/v1/2563153-8,OY
2564372-3,Asunto Oy Lappeenrannan Kivitasku,,,2013-08-22,http://avoindata.prh.fi/opendata/tr/v1/2564372-3,AOY
2560501-4,"Asunto Oy Puuseppien Talo, Tampere",,,2013-08-19,http://avoindata.prh.fi/opendata/tr/v1/2560501-4,AOY
2561260-1,MK-Kivitalot Oy,,,2013-08-15,http://avoindata.prh.fi/opendata/tr/v1/2561260-1,OY
2558609-5,Asunto Oy Puumalan Saimaanrinne,,,2013-08-14,http://avoindata.prh.fi/opendata/tr/v1/2558609-5,AOY
2560465-2,Rakennus Rummukainen Oy,,,2013-08-14,http://avoindata.prh.fi/opendata/tr/v1/2560465-2,OY
2561032-3,Vesi- ja maanrakennus Lautasalo Oy,,,2013-08-07,http://avoindata.prh.fi/opendata/tr/v1/2561032-3,OY
2556662-5,Puusilmä Oy,,,2013-08-05,http://avoindata.prh.fi/opendata/tr/v1/2556662-5,OY
2559978-5,wpd construction Finland Oy,,,2013-07-31,http://avoindata.prh.fi/opendata/tr/v1/2559978-5,OY
2560056-3,Hämeen RakennusSaumaus Oy,,,2013-07-30,http://avoindata.prh.fi/opendata/tr/v1/2560056-3,OY
2557921-5,Rakennuspalvelu Sengström Oy,,,2013-07-26,http://avoindata.prh.fi/opendata/tr/v1/2557921-5,OY
2557720-1,Perälän Puunkorjuu Oy,,,2013-07-25,http://avoindata.prh.fi/opendata/tr/v1/2557720-1,OY
2559461-8,Kivihaka Retail Oy,,,2013-07-24,http://avoindata.prh.fi/opendata/tr/v1/2559461-8,OY
2558889-1,Uudenmaan Perinnerakennus Oy,,,2013-07-19,http://avoindata.prh.fi/opendata/tr/v1/2558889-1,OY
2558125-1,SerEdi Rakennus Oy,,,2013-07-19,http://avoindata.prh.fi/opendata/tr/v1/2558125-1,OY
2558870-1,Rakennus Oy Korkala,,,2013-07-17,http://avoindata.prh.fi/opendata/tr/v1/2558870-1,OY
2558445-2,Kivimet Oy,,,2013-07-17,http://avoindata.prh.fi/opendata/tr/v1/2558445-2,OY
2551984-5,SSA Rakennus Oy,,,2013-07-16,http://avoindata.prh.fi/opendata/tr/v1/2551984-5,OY
2555983-9,Kunnonrakennus Oy,,,2013-07-11,http://avoindata.prh.fi/opendata/tr/v1/2555983-9,OY
2548732-9,EVG-rakennus Oy,,,2013-07-08,http://avoindata.prh.fi/opendata/tr/v1/2548732-9,OY
2556748-4,Rakennuspalvelu A & V Salminen Oy,,,2013-07-05,http://avoindata.prh.fi/opendata/tr/v1/2556748-4,OY
2556211-4,JVY Nieminen & Kiviranta oy,,,2013-07-04,http://avoindata.prh.fi/opendata/tr/v1/2556211-4,OY
2553744-5,Rakennustekniikka Seppä Oy,,,2013-07-02,http://avoindata.prh.fi/opendata/tr/v1/2553744-5,OY
2553481-8,"Asunto Oy Kivistön Spektri, Vantaa",,,2013-07-02,http://avoindata.prh.fi/opendata/tr/v1/2553481-8,AOY
2553486-9,"Asunto Oy Kivistön Kvartsi, Vantaa",,,2013-07-02,http://avoindata.prh.fi/opendata/tr/v1/2553486-9,AOY
2552625-2,Asunto-osakeyhtiö Myrskylän Hopeapuu,,,2013-06-28,http://avoindata.prh.fi/opendata/tr/v1/2552625-2,AOY
2555238-9,Rakennus Myllyaho Oy,,,2013-06-27,http://avoindata.prh.fi/opendata/tr/v1/2555238-9,OY
2554903-2,Asunto Oy Joensuun Puusatama,,,2013-06-27,http://avoindata.prh.fi/opendata/tr/v1/2554903-2,AOY
2551494-8,Aito Kivitalot Group Oy,,,2013-06-27,http://avoindata.prh.fi/opendata/tr/v1/2551494-8,OY
2553633-8,Rakennussuunnittelu V.Karjalainen Oy,,,2013-06-24,http://avoindata.prh.fi/opendata/tr/v1/2553633-8,OY
2551822-8,Rakennus- ja Huoltopalvelu Käkelä Oy,,,2013-06-20,http://avoindata.prh.fi/opendata/tr/v1/2551822-8,OY
2552923-4,Varsinais-Suomen Rakennus ja Sähkö Oy,,,2013-06-19,http://avoindata.prh.fi/opendata/tr/v1/2552923-4,OY
2550242-9,Levin Puuteri Oy,,,2013-06-19,http://avoindata.prh.fi/opendata/tr/v1/2550242-9,OY
2553802-6,Rakennus A Piiroinen Oy,,,2013-06-19,http://avoindata.prh.fi/opendata/tr/v1/2553802-6,OY
2552558-3,Pojorakennus Oy,,,2013-06-18,http://avoindata.prh.fi/opendata/tr/v1/2552558-3,OY
2551101-8,Rakennus Nokelainen Oy,,,2013-06-14,http://avoindata.prh.fi/opendata/tr/v1/2551101-8,OY
2553609-8,Sarko Rakennuspalvelut Oy,,,2013-06-13,http://avoindata.prh.fi/opendata/tr/v1/2553609-8,OY
2551339-8,TEEK Rakennuspalvelut Oy,,,2013-06-12,http://avoindata.prh.fi/opendata/tr/v1/2551339-8,OY
2549488-7,Rakennusliike Pasit Oy,,,2013-06-11,http://avoindata.prh.fi/opendata/tr/v1/2549488-7,OY
2553550-3,Joen Laaturakennus Oy,,,2013-06-11,http://avoindata.prh.fi/opendata/tr/v1/2553550-3,OY
2518699-9,Asunto-osakeyhtiö Lappeenrannan Kivirinne 4,,,2013-01-08,http://avoindata.prh.fi/opendata/tr/v1/2518699-9,AOY
2520139-4,Rakennus ja Sisustus Kinnunen Oy,,,2013-01-08,http://avoindata.prh.fi/opendata/tr/v1/2520139-4,OY
2520089-3,ASOON Rakennus Oy,,,2013-01-08,http://avoindata.prh.fi/opendata/tr/v1/2520089-3,OY
2517356-5,R1 Rakennuskatsastus Oy,,,2013-01-07,http://avoindata.prh.fi/opendata/tr/v1/2517356-5,OY
2518419-2,Suomen Huoltorakennus Oy,,,2013-01-07,http://avoindata.prh.fi/opendata/tr/v1/2518419-2,OY
2520091-4,Puumala Group Oy,,,2013-01-04,http://avoindata.prh.fi/opendata/tr/v1/2520091-4,OY
2519255-5,SRH Rakennus Oy,,,2013-01-03,http://avoindata.prh.fi/opendata/tr/v1/2519255-5,OY
2519345-1,Rakennus Roy Sundberg Oy,,,2013-01-03,http://avoindata.prh.fi/opendata/tr/v1/2519345-1,OY
2519444-6,Maanrakennus Selenius Oy,,,2013-01-03,http://avoindata.prh.fi/opendata/tr/v1/2519444-6,OY
2519250-4,Rakennusinsinööritoimisto Mika Kimonen Oy,,,2013-01-03,http://avoindata.prh.fi/opendata/tr/v1/2519250-4,OY
2516491-7,Rakennus Laurex Oy,,,2013-01-03,http://avoindata.prh.fi/opendata/tr/v1/2516491-7,OY
2514057-9,VDM Kivitalo Rakennus Oy,,,2013-01-03,http://avoindata.prh.fi/opendata/tr/v1/2514057-9,OY
2519177-1,Rakennusliike Teräksinen Oy,,,2013-01-02,http://avoindata.prh.fi/opendata/tr/v1/2519177-1,OY
2542053-8,CCC Rakennus Oy,,,2013-05-03,http://avoindata.prh.fi/opendata/tr/v1/2542053-8,OY
2544615-6,Rakennusliike Omakiinteistö Oy,,,2013-05-02,http://avoindata.prh.fi/opendata/tr/v1/2544615-6,OY
2543301-3,Rakennusliike Piiroinen Oy,,,2013-05-02,http://avoindata.prh.fi/opendata/tr/v1/2543301-3,OY
2541617-6,Kivelän Puu ja Maali Oy,,,2013-05-01,http://avoindata.prh.fi/opendata/tr/v1/2541617-6,OY
2545189-5,Rakennuspalvelu Talvi Oy,,,2013-04-30,http://avoindata.prh.fi/opendata/tr/v1/2545189-5,OY
2539813-1,Vilkmar Rakennus Oy,,,2013-04-25,http://avoindata.prh.fi/opendata/tr/v1/2539813-1,OY
2541637-9,Rakennusliike Asennus ja Pelti Oy,,,2013-04-24,http://avoindata.prh.fi/opendata/tr/v1/2541637-9,OY
2540258-3,Kiinteistö Oy SkiVillas Ukkohalla,,,2013-04-24,http://avoindata.prh.fi/opendata/tr/v1/2540258-3,OY
2543358-2,Rakennusliike FBG Oy,,,2013-04-23,http://avoindata.prh.fi/opendata/tr/v1/2543358-2,OY
2539731-5,RAKSASKIVI Oy,,,2013-04-22,http://avoindata.prh.fi/opendata/tr/v1/2539731-5,OY
2541619-2,MRK-Rakennus Oy,,,2013-04-19,http://avoindata.prh.fi/opendata/tr/v1/2541619-2,OY
2540331-6,Rakennusvalvonta Haukkavuori Oy,,,2013-04-12,http://avoindata.prh.fi/opendata/tr/v1/2540331-6,OY
2539942-5,Pohjola Rakennus Oy Suomi,,,2013-04-11,http://avoindata.prh.fi/opendata/tr/v1/2539942-5,OY
2540577-6,Puusepänliike Hannukka&Laine Oy,,,2013-04-10,http://avoindata.prh.fi/opendata/tr/v1/2540577-6,OY
2542254-1,Kiviniemi & Malkki Oy,,,2013-04-10,http://avoindata.prh.fi/opendata/tr/v1/2542254-1,OY
2540554-9,Suomen Rakennuslaite-Rent Oy,,,2013-04-10,http://avoindata.prh.fi/opendata/tr/v1/2540554-9,OY
2539308-2,Kraft Rakennus Oy,,,2013-04-10,http://avoindata.prh.fi/opendata/tr/v1/2539308-2,OY
2539244-2,Lumo Rakennus Oy,,,2013-04-09,http://avoindata.prh.fi/opendata/tr/v1/2539244-2,OY
2541593-1,Temet Construction Oy,,,2013-04-09,http://avoindata.prh.fi/opendata/tr/v1/2541593-1,OY
2540884-6,Kristallipuu Oy,,,2013-04-08,http://avoindata.prh.fi/opendata/tr/v1/2540884-6,OY
2541640-8,Maanrakennus Haukkala Oy,,,2013-04-08,http://avoindata.prh.fi/opendata/tr/v1/2541640-8,OY
2533365-3,Ilomantsin Kivituote Oy,,,2013-04-08,http://avoindata.prh.fi/opendata/tr/v1/2533365-3,OY
2538979-6,Erko rakennus oy,,,2013-04-04,http://avoindata.prh.fi/opendata/tr/v1/2538979-6,OY
2539901-1,Asunto Oy Vantaan Kivitasku,,,2013-04-02,http://avoindata.prh.fi/opendata/tr/v1/2539901-1,AOY
2513304-5,Sotkamon Rakennus Invest Oy,,,2013-03-31,http://avoindata.prh.fi/opendata/tr/v1/2513304-5,OY
2513302-9,Sotkamon Rakennus Oy,,,2013-03-31,http://avoindata.prh.fi/opendata/tr/v1/2513302-9,OY
2539254-9,Kiinteistö Oy Tuusulan Rykmentintien Kasarmirakennus 45,,,2013-03-28,http://avoindata.prh.fi/opendata/tr/v1/2539254-9,OY
2539869-2,Asunto Oy Vantaan Puuhakivi,,,2013-03-28,http://avoindata.prh.fi/opendata/tr/v1/2539869-2,AOY
2536113-6,Puunkaato Muukkonen Oy,,,2013-03-28,http://avoindata.prh.fi/opendata/tr/v1/2536113-6,OY
2539899-1,Rakennus Joensuu Oy,,,2013-03-27,http://avoindata.prh.fi/opendata/tr/v1/2539899-1,OY
2538646-4,Maanrakennustyöt Pasi Heikkilä Oy,,,2013-03-27,http://avoindata.prh.fi/opendata/tr/v1/2538646-4,OY
2539898-3,Asunto Oy Vantaan Peikonkivi,,,2013-03-27,http://avoindata.prh.fi/opendata/tr/v1/2539898-3,AOY
2537452-7,Puutarharauta Oy,,,2013-03-22,http://avoindata.prh.fi/opendata/tr/v1/2537452-7,OY
2533536-8,Maanrakennus Maaranen Oy,,,2013-03-22,http://avoindata.prh.fi/opendata/tr/v1/2533536-8,OY
2522365-7,As Oy Vantaan Lehtopuutarha,,,2013-02-13,http://avoindata.prh.fi/opendata/tr/v1/2522365-7,AOY
2525462-1,Hassel Rakennus Ab Oy,,,2013-02-11,http://avoindata.prh.fi/opendata/tr/v1/2525462-1,OY
2529359-1,Puu-Ukot Oy,,,2013-02-11,http://avoindata.prh.fi/opendata/tr/v1/2529359-1,OY
2524278-6,Rakennus Talonkulma Oy,,,2013-02-11,http://avoindata.prh.fi/opendata/tr/v1/2524278-6,OY
2527257-1,JM-Rakennushuolto Oy,,,2013-02-08,http://avoindata.prh.fi/opendata/tr/v1/2527257-1,OY
2527293-4,Rakennuspalvelu Giotto Oy,,,2013-02-08,http://avoindata.prh.fi/opendata/tr/v1/2527293-4,OY
2527705-7,EH-Laaturakennus Oy,,,2013-02-07,http://avoindata.prh.fi/opendata/tr/v1/2527705-7,OY
2527328-3,Suvipiha Rakennus Oy,,,2013-02-07,http://avoindata.prh.fi/opendata/tr/v1/2527328-3,OY
2520596-9,Kiinteistövälitys KotiPuu Oy LKV,,,2013-02-07,http://avoindata.prh.fi/opendata/tr/v1/2520596-9,OY
2528174-2,Rakennuspalvelu Veljekset Helenius Oy,,,2013-02-07,http://avoindata.prh.fi/opendata/tr/v1/2528174-2,OY
2527700-6,Louhinta ja Maarakennus Norava Oy,,,2013-02-06,http://avoindata.prh.fi/opendata/tr/v1/2527700-6,OY
2524837-9,Rakennuspalvelu Puhakka Oy,,,2013-02-01,http://avoindata.prh.fi/opendata/tr/v1/2524837-9,OY
2521201-8,Timanttirakennus Oy,,,2013-02-01,http://avoindata.prh.fi/opendata/tr/v1/2521201-8,OY
2523553-5,Lappeen Rakennus Oy,,,2013-01-29,http://avoindata.prh.fi/opendata/tr/v1/2523553-5,OY
2520151-1,Kiinteistö Oy Seinäjoen Puurtajat,,,2013-01-24,http://avoindata.prh.fi/opendata/tr/v1/2520151-1,OY
2520948-4,Puuconsultti Oy,,,2013-01-22,http://avoindata.prh.fi/opendata/tr/v1/2520948-4,OY
2521124-2,Ruoveden Rakennustarvike Oy,,,2013-01-21,http://avoindata.prh.fi/opendata/tr/v1/2521124-2,OY
2521394-2,Ylä-Kainuun Puutuote Oy,,,2013-01-17,http://avoindata.prh.fi/opendata/tr/v1/2521394-2,OY
2520491-5,SSM Rakennuspalvelut Oy,,,2013-01-17,http://avoindata.prh.fi/opendata/tr/v1/2520491-5,OY
2519262-7,SORAJE OY,,,2013-01-17,http://avoindata.prh.fi/opendata/tr/v1/2519262-7,OY
2518760-9,Kuljetus- ja Rakennuspalvelu Mii-Max Oy,,,2013-01-16,http://avoindata.prh.fi/opendata/tr/v1/2518760-9,OY
2520207-1,Puusepänverstas Muoto&Mööpeli Oy,,,2013-01-16,http://avoindata.prh.fi/opendata/tr/v1/2520207-1,OY
2518832-9,Asunto Oy Turun Tyyrpuuri,,,2013-01-14,http://avoindata.prh.fi/opendata/tr/v1/2518832-9,AOY
2518838-8,Asunto Oy Turun Paapuuri,,,2013-01-14,http://avoindata.prh.fi/opendata/tr/v1/2518838-8,AOY
2520897-5,rakennusräätälit Oy,,,2013-01-11,http://avoindata.prh.fi/opendata/tr/v1/2520897-5,OY
2520981-2,All in one Rakennus Oy,,,2013-01-11,http://avoindata.prh.fi/opendata/tr/v1/2520981-2,OY
2551575-6,SETORA RAKENNUS OY,,,2013-06-11,http://avoindata.prh.fi/opendata/tr/v1/2551575-6,OY
2548302-9,Rakennus ja Sisustus Fordell Oy,,,2013-06-10,http://avoindata.prh.fi/opendata/tr/v1/2548302-9,OY
2550617-1,Iitin Kivi Oy,,,2013-06-10,http://avoindata.prh.fi/opendata/tr/v1/2550617-1,OY
2551491-3,As Oy Forssan Puuvilla,,,2013-06-07,http://avoindata.prh.fi/opendata/tr/v1/2551491-3,AOY
2551827-9,Rakennus Uusitalot Oy,,,2013-06-05,http://avoindata.prh.fi/opendata/tr/v1/2551827-9,OY
2552057-1,Rakennus Mattila Oy,,,2013-06-05,http://avoindata.prh.fi/opendata/tr/v1/2552057-1,OY
2545209-7,Rakennuspalvelut Jari Holm Oy,,,2013-06-04,http://avoindata.prh.fi/opendata/tr/v1/2545209-7,OY
2547369-9,Rakennusliike Hiipakka Oy,,,2013-06-04,http://avoindata.prh.fi/opendata/tr/v1/2547369-9,OY
2551555-3,Rakennus Palola Oy,,,2013-06-01,http://avoindata.prh.fi/opendata/tr/v1/2551555-3,OY
2549800-1,Etelä-Tammelan Maanrakennus Oy,,,2013-05-31,http://avoindata.prh.fi/opendata/tr/v1/2549800-1,OY
