Y-tunnus,company_name,address,website,registrationDate,detailsUri,companyForm
2447689-8,Sähkötoimisto Kanerva & Lind Oy,,,2011-12-21,http://avoindata.prh.fi/opendata/tr/v1/2447689-8,OY
2443301-1,Oy Runsorin EnergyCut Ab,,,2011-11-29,http://avoindata.prh.fi/opendata/tr/v1/2443301-1,OY
2441332-8,PROKON Wind Energy Finland Oy,,,2011-11-29,http://avoindata.prh.fi/opendata/tr/v1/2441332-8,OY
2440708-3,Sähkö Jylhä Oy,,,2011-11-25,http://avoindata.prh.fi/opendata/tr/v1/2440708-3,OY
2439633-7,Trio Lighting Scandinavia Oy,,,2011-11-23,http://avoindata.prh.fi/opendata/tr/v1/2439633-7,OY
2419132-3,SähköRex Oy,,,2011-07-28,http://avoindata.prh.fi/opendata/tr/v1/2419132-3,OY
2418866-9,Sähköurakointi J. Varonen Oy,,,2011-07-26,http://avoindata.prh.fi/opendata/tr/v1/2418866-9,OY
2418782-6,MH Sähkösuunnittelu ja -tarkastuspalvelut Oy,,,2011-07-25,http://avoindata.prh.fi/opendata/tr/v1/2418782-6,OY
2418410-7,Vesan Sähkö Oy,,,2011-07-22,http://avoindata.prh.fi/opendata/tr/v1/2418410-7,OY
2418191-8,Alula Energy Oy,,,2011-07-20,http://avoindata.prh.fi/opendata/tr/v1/2418191-8,OY
2415581-6,RH-Sähkö Oy,,,2011-07-14,http://avoindata.prh.fi/opendata/tr/v1/2415581-6,OY
2417484-9,Sähkötyö Inkilä Oy,,,2011-07-14,http://avoindata.prh.fi/opendata/tr/v1/2417484-9,OY
2414953-9,Sähköurakointi J.Kaukinen Oy,,,2011-07-06,http://avoindata.prh.fi/opendata/tr/v1/2414953-9,OY
2416571-5,RM Sähkö Oy,,,2011-07-04,http://avoindata.prh.fi/opendata/tr/v1/2416571-5,OY
2413864-5,LÄNSI-SUOMEN PUTKI JA SÄHKÖTEKIJÄT OY,,,2011-07-04,http://avoindata.prh.fi/opendata/tr/v1/2413864-5,OY
2414504-4,Sähkömaailma Oy,,,2011-07-01,http://avoindata.prh.fi/opendata/tr/v1/2414504-4,OY
2412512-3,Saaga Sähkö Oy,,,2011-06-28,http://avoindata.prh.fi/opendata/tr/v1/2412512-3,OY
2411791-6,Kylmä ja Sähköasennus Ässät Oy,,,2011-06-23,http://avoindata.prh.fi/opendata/tr/v1/2411791-6,OY
2413382-8,Sähkö Jeesi Oy,,,2011-06-23,http://avoindata.prh.fi/opendata/tr/v1/2413382-8,OY
2406782-4,Lapuan Sähköpalvelu Oy,,,2011-06-21,http://avoindata.prh.fi/opendata/tr/v1/2406782-4,OY
2410144-7,AN Sähkötekniikka Oy,,,2011-06-16,http://avoindata.prh.fi/opendata/tr/v1/2410144-7,OY
2412879-7,Sähköinsinööritoimisto INSTALO Oy,,,2011-06-15,http://avoindata.prh.fi/opendata/tr/v1/2412879-7,OY
2399775-5,PN Sähkö & Saneeraus Oy,,,2011-04-08,http://avoindata.prh.fi/opendata/tr/v1/2399775-5,OY
2399088-7,Beaver Energy Ab Oy,,,2011-04-07,http://avoindata.prh.fi/opendata/tr/v1/2399088-7,OY
2397926-6,Sähköasennus Mäenpää & Leminen Oy,,,2011-04-01,http://avoindata.prh.fi/opendata/tr/v1/2397926-6,OY
2367693-5,Sähkö-Wire Oy,,,2011-04-01,http://avoindata.prh.fi/opendata/tr/v1/2367693-5,OY
2394174-3,KARIVE SÄHKÖ OY,,,2011-03-23,http://avoindata.prh.fi/opendata/tr/v1/2394174-3,OY
2396053-0,Lahden Automaatio ja Sähköpalvelu Oy,,,2011-03-18,http://avoindata.prh.fi/opendata/tr/v1/2396053-0,OY
2394351-1,Finess Energy Oy,,,2011-03-17,http://avoindata.prh.fi/opendata/tr/v1/2394351-1,OY
2393314-5,R-sähköautomaatio Oy,,,2011-03-10,http://avoindata.prh.fi/opendata/tr/v1/2393314-5,OY
2391159-5,Sähköpalvelu JPS Oy,,,2011-03-10,http://avoindata.prh.fi/opendata/tr/v1/2391159-5,OY
2377724-2,Sähköjänis Oy,,,2011-01-20,http://avoindata.prh.fi/opendata/tr/v1/2377724-2,OY
2380860-0,E2 Sähkö Oy,,,2011-01-20,http://avoindata.prh.fi/opendata/tr/v1/2380860-0,OY
2380503-9,Sähkötekniikka Kaasalainen Oy,,,2011-01-17,http://avoindata.prh.fi/opendata/tr/v1/2380503-9,OY
2378713-3,Sähköasennus K&M Ranta Oy,,,2011-01-12,http://avoindata.prh.fi/opendata/tr/v1/2378713-3,OY
2376016-8,Loimaan Sähkö holding Oy,,,2011-01-04,http://avoindata.prh.fi/opendata/tr/v1/2376016-8,OY
2376420-6,Sähköpalvelu Niemi Oy,,,2011-01-01,http://avoindata.prh.fi/opendata/tr/v1/2376420-6,OY
2373646-7,Kuopion Sähkö ja Asennuspalvelu Oy,,,2011-01-01,http://avoindata.prh.fi/opendata/tr/v1/2373646-7,OY
2405054-7,SAA-JA SÄHKÖ OY,,,2011-05-12,http://avoindata.prh.fi/opendata/tr/v1/2405054-7,OY
2404971-4,HonkaEnergy Oy,,,2011-05-10,http://avoindata.prh.fi/opendata/tr/v1/2404971-4,OY
2401328-7,"BWE - Balance, Wellness & Energy Oy",,,2011-04-26,http://avoindata.prh.fi/opendata/tr/v1/2401328-7,OY
2401099-1,Sähköasennus K & T Mäkinen Oy,,,2011-04-15,http://avoindata.prh.fi/opendata/tr/v1/2401099-1,OY
2398746-9,Sähköasennus Toivola Oy,,,2011-04-13,http://avoindata.prh.fi/opendata/tr/v1/2398746-9,OY
2462540-0,Jurvan Sähkö Oy,,,2012-03-12,http://avoindata.prh.fi/opendata/tr/v1/2462540-0,OY
2464946-1,Pohjan Sähkö & Putkipalvelu Oy,,,2012-03-09,http://avoindata.prh.fi/opendata/tr/v1/2464946-1,OY
2465055-0,Sähkötarkastus Petest Oy,,,2012-03-09,http://avoindata.prh.fi/opendata/tr/v1/2465055-0,OY
2465025-1,Sähkö Oy Helsinki,,,2012-03-09,http://avoindata.prh.fi/opendata/tr/v1/2465025-1,OY
2462987-4,Sähköpalvelu Salmela Oy,,,2012-03-01,http://avoindata.prh.fi/opendata/tr/v1/2462987-4,OY
2462334-1,Sähköasennus Mirotex Oy,,,2012-02-27,http://avoindata.prh.fi/opendata/tr/v1/2462334-1,OY
2456858-1,Hakakallion Sähkö Oy,,,2012-02-22,http://avoindata.prh.fi/opendata/tr/v1/2456858-1,OY
2458175-1,Sähköpalvelu Kulonen Oy,,,2012-02-15,http://avoindata.prh.fi/opendata/tr/v1/2458175-1,OY
2458849-4,Loviisan Sähköpojat Oy Ab,,,2012-02-08,http://avoindata.prh.fi/opendata/tr/v1/2458849-4,OY
2454834-5,T Sähkö Oy,,,2012-02-02,http://avoindata.prh.fi/opendata/tr/v1/2454834-5,OY
2500246-7,JS BioEnergy Oy,,,2012-10-08,http://avoindata.prh.fi/opendata/tr/v1/2500246-7,OY
2499099-3,VL Sähkö Oy,,,2012-09-26,http://avoindata.prh.fi/opendata/tr/v1/2499099-3,OY
2492571-0,Ab J&J Multienergy Oy,,,2012-09-13,http://avoindata.prh.fi/opendata/tr/v1/2492571-0,OY
2489270-1,Wheel Energy Oy,,,2012-09-06,http://avoindata.prh.fi/opendata/tr/v1/2489270-1,OY
2494422-5,AA-Sähkö Oy,,,2012-08-31,http://avoindata.prh.fi/opendata/tr/v1/2494422-5,OY
2473625-8,Sisä-Savon Sähkö Oy,,,2012-08-31,http://avoindata.prh.fi/opendata/tr/v1/2473625-8,OY
2473627-4,Kiinteistö Oy Suonenjoen Sähkökulma,,,2012-08-31,http://avoindata.prh.fi/opendata/tr/v1/2473627-4,OY
2502909-6,EK-Sähkö Oy,,,2012-11-15,http://avoindata.prh.fi/opendata/tr/v1/2502909-6,OY
2509163-1,EMC-Energy Oy,,,2012-11-13,http://avoindata.prh.fi/opendata/tr/v1/2509163-1,OY
2506156-3,Sähköurakointi Puttonen Oy,,,2012-11-01,http://avoindata.prh.fi/opendata/tr/v1/2506156-3,OY
2504618-7,Uudenmaan Vaihtosähkö Oy,,,2012-10-31,http://avoindata.prh.fi/opendata/tr/v1/2504618-7,OY
2499547-9,Sähkö Quattro Oy,,,2012-10-23,http://avoindata.prh.fi/opendata/tr/v1/2499547-9,OY
2501091-8,PR-Sähköasennus Oy,,,2012-10-15,http://avoindata.prh.fi/opendata/tr/v1/2501091-8,OY
2518599-6,JKK Sähkö Oy,,,2012-12-28,http://avoindata.prh.fi/opendata/tr/v1/2518599-6,OY
2516304-1,Oulun Autosähkö ja Huolto Oy,,,2012-12-17,http://avoindata.prh.fi/opendata/tr/v1/2516304-1,OY
2511019-3,EMP Sähkö Oy,,,2012-12-04,http://avoindata.prh.fi/opendata/tr/v1/2511019-3,OY
2479752-8,Sähköansio Oy,,,2012-12-01,http://avoindata.prh.fi/opendata/tr/v1/2479752-8,OY
2510795-5,DT-sähköurakointi Oy,,,2012-11-26,http://avoindata.prh.fi/opendata/tr/v1/2510795-5,OY
2488876-1,Kauklahden Sähkö Oy,,,2012-08-17,http://avoindata.prh.fi/opendata/tr/v1/2488876-1,OY
2488887-6,Koillissähkö Oy,,,2012-08-10,http://avoindata.prh.fi/opendata/tr/v1/2488887-6,OY
2491100-1,Sähköasennukset Welldone Oy,,,2012-08-10,http://avoindata.prh.fi/opendata/tr/v1/2491100-1,OY
2490197-0,Kouvolan Sähkö ja Saneeraus Oy,,,2012-08-06,http://avoindata.prh.fi/opendata/tr/v1/2490197-0,OY
2489883-9,Sähkö-Harju Oy,,,2012-08-02,http://avoindata.prh.fi/opendata/tr/v1/2489883-9,OY
2484252-8,Suomen Kylmä-Sähkö Oy,,,2012-07-24,http://avoindata.prh.fi/opendata/tr/v1/2484252-8,OY
2487344-7,Oulun Sähköspotti Oy,,,2012-07-20,http://avoindata.prh.fi/opendata/tr/v1/2487344-7,OY
2487993-7,Sähkö Via Oy,,,2012-07-19,http://avoindata.prh.fi/opendata/tr/v1/2487993-7,OY
2487456-2,Pohjolan Sähkö- ja Talotekniikka OY,,,2012-07-12,http://avoindata.prh.fi/opendata/tr/v1/2487456-2,OY
2436291-1,Sähkö-Uotila Oy,,,2012-07-01,http://avoindata.prh.fi/opendata/tr/v1/2436291-1,OY
2483076-2,Sähköasennus Kari OY,,,2012-06-26,http://avoindata.prh.fi/opendata/tr/v1/2483076-2,OY
2484430-4,Sähkö-Kipinä Oy,,,2012-06-21,http://avoindata.prh.fi/opendata/tr/v1/2484430-4,OY
2482271-1,Sähköinsinööritoimisto Saarinen & Hokkanen Oy,,,2012-06-18,http://avoindata.prh.fi/opendata/tr/v1/2482271-1,OY
2477325-1,Rovaniemen Sähkö-Zeppo Oy,,,2012-06-08,http://avoindata.prh.fi/opendata/tr/v1/2477325-1,OY
2472978-7,OK Energy Oy,,,2012-06-01,http://avoindata.prh.fi/opendata/tr/v1/2472978-7,OY
2480100-5,Sähkötyö Janne Ahonen Oy,,,2012-06-01,http://avoindata.prh.fi/opendata/tr/v1/2480100-5,OY
2472414-2,SÄHKÖPEMI OY,,,2012-04-20,http://avoindata.prh.fi/opendata/tr/v1/2472414-2,OY
2472145-1,Sähkö-Saimaa Oy,,,2012-04-16,http://avoindata.prh.fi/opendata/tr/v1/2472145-1,OY
2469837-8,Energy Brands Oy,,,2012-04-10,http://avoindata.prh.fi/opendata/tr/v1/2469837-8,OY
2468959-4,KaJo-Sähkö Oy,,,2012-04-05,http://avoindata.prh.fi/opendata/tr/v1/2468959-4,OY
2470007-9,Sähköpalvelu Luoto Oy,,,2012-04-04,http://avoindata.prh.fi/opendata/tr/v1/2470007-9,OY
2464130-4,Suomen Sähkösilmä Oy,,,2012-04-03,http://avoindata.prh.fi/opendata/tr/v1/2464130-4,OY
2466848-6,Maken Sähkö Oy,,,2012-04-02,http://avoindata.prh.fi/opendata/tr/v1/2466848-6,OY
2468907-6,SähköEnzio Oy,,,2012-04-02,http://avoindata.prh.fi/opendata/tr/v1/2468907-6,OY
2466415-1,Oulun Sähköasennus Oy,,,2012-03-28,http://avoindata.prh.fi/opendata/tr/v1/2466415-1,OY
2467189-6,Sähköasennuspalvelu Siilaberg Oy,,,2012-03-27,http://avoindata.prh.fi/opendata/tr/v1/2467189-6,OY
2467916-9,Pirkanmaan Sähköautomaatio Oy,,,2012-03-22,http://avoindata.prh.fi/opendata/tr/v1/2467916-9,OY
2467235-4,M. Teir Bioenergy Ab Oy,,,2012-03-22,http://avoindata.prh.fi/opendata/tr/v1/2467235-4,OY
2467233-8,Lännen Sähkö ja Tele Oy,,,2012-03-20,http://avoindata.prh.fi/opendata/tr/v1/2467233-8,OY
2425633-4,Sähköpalvelu Tilli & Hakulinen Oy,,,2012-01-31,http://avoindata.prh.fi/opendata/tr/v1/2425633-4,OY
2453888-4,Sähköasennus Ikonen Oy,,,2012-01-26,http://avoindata.prh.fi/opendata/tr/v1/2453888-4,OY
2449805-0,VISULAHDEN SÄHKÖ OY,,,2012-01-18,http://avoindata.prh.fi/opendata/tr/v1/2449805-0,OY
2452263-9,Energy Partners Finland Oy,,,2012-01-13,http://avoindata.prh.fi/opendata/tr/v1/2452263-9,OY
2451463-9,Sähköasennus VIRTOO Oy,,,2012-01-12,http://avoindata.prh.fi/opendata/tr/v1/2451463-9,OY
2451754-9,JARsähkö Oy,,,2012-01-12,http://avoindata.prh.fi/opendata/tr/v1/2451754-9,OY
2449669-6,SähköRami Oy,,,2012-01-09,http://avoindata.prh.fi/opendata/tr/v1/2449669-6,OY
2448930-6,Säätölaite ja sähkö La-Me Oy,,,2012-01-04,http://avoindata.prh.fi/opendata/tr/v1/2448930-6,OY
2449066-5,Sähkösuunnittelu Kortemaa Oy,,,2012-01-02,http://avoindata.prh.fi/opendata/tr/v1/2449066-5,OY
2445339-7,Sähkösuunnittelu Juha Eskelinen Oy,,,2012-01-01,http://avoindata.prh.fi/opendata/tr/v1/2445339-7,OY
2480332-6,Sähköasennus Simo Saarela Oy,,,2012-05-31,http://avoindata.prh.fi/opendata/tr/v1/2480332-6,OY
2479243-6,A1-Sähkö Oy,,,2012-05-31,http://avoindata.prh.fi/opendata/tr/v1/2479243-6,OY
2473087-6,Turun Seudun Sähköpaimen Oy,,,2012-05-02,http://avoindata.prh.fi/opendata/tr/v1/2473087-6,OY
2472205-9,Sähkötyö Kauppinen Oy,,,2012-04-27,http://avoindata.prh.fi/opendata/tr/v1/2472205-9,OY
2536214-7,Koistisen Sähkö ja Rakennus Oy,,,2013-03-19,http://avoindata.prh.fi/opendata/tr/v1/2536214-7,OY
2535211-7,Sun Sähköpalvelut Häme Oy,,,2013-03-15,http://avoindata.prh.fi/opendata/tr/v1/2535211-7,OY
2517372-5,Sähkö-Valinta Häll Oy,,,2013-03-13,http://avoindata.prh.fi/opendata/tr/v1/2517372-5,OY
2533554-4,SW-Sähkö Oy,,,2013-03-13,http://avoindata.prh.fi/opendata/tr/v1/2533554-4,OY
2532914-4,Sähköpalvelu R. Savonen Oy,,,2013-03-01,http://avoindata.prh.fi/opendata/tr/v1/2532914-4,OY
2509729-1,Sähkö-Aulis Oy,,,2013-02-28,http://avoindata.prh.fi/opendata/tr/v1/2509729-1,OY
2527935-1,Loimaan Seudun Sähkö oy,,,2013-02-18,http://avoindata.prh.fi/opendata/tr/v1/2527935-1,OY
2526367-5,Sähkö-Sarsa Oy,,,2013-02-14,http://avoindata.prh.fi/opendata/tr/v1/2526367-5,OY
2571653-1,Juhan Sähkö ja Kone Oy,,,2013-09-30,http://avoindata.prh.fi/opendata/tr/v1/2571653-1,OY
2569003-6,Kiinteistö Oy Sähkömäki,,,2013-09-25,http://avoindata.prh.fi/opendata/tr/v1/2569003-6,OY
2568229-8,Sähkökorjaamo Neferta Oy,,,2013-09-20,http://avoindata.prh.fi/opendata/tr/v1/2568229-8,OY
2568454-1,Länsi-Vantaan Sähkö Oy,,,2013-09-17,http://avoindata.prh.fi/opendata/tr/v1/2568454-1,OY
2563406-9,Sähkö ja Kunnossapito Eskola Oy,,,2013-09-16,http://avoindata.prh.fi/opendata/tr/v1/2563406-9,OY
2569582-2,OMAS Sähkö Oy,,,2013-09-16,http://avoindata.prh.fi/opendata/tr/v1/2569582-2,OY
2568541-3,Sähköpalvelu Nenonen Oy,,,2013-09-16,http://avoindata.prh.fi/opendata/tr/v1/2568541-3,OY
2566321-4,Sähkö Heinonen Oy,,,2013-09-09,http://avoindata.prh.fi/opendata/tr/v1/2566321-4,OY
2580429-1,Holtansähkö Oy,,,2013-11-06,http://avoindata.prh.fi/opendata/tr/v1/2580429-1,OY
2578855-1,BetaSähkö Oy,,,2013-10-29,http://avoindata.prh.fi/opendata/tr/v1/2578855-1,OY
2578435-8,Mäkelän Sähkö Oy,,,2013-10-25,http://avoindata.prh.fi/opendata/tr/v1/2578435-8,OY
2575952-3,Kainuun Sähkötyöt Oy,,,2013-10-25,http://avoindata.prh.fi/opendata/tr/v1/2575952-3,OY
2577676-1,Sähköpalvelu Kotila Oy,,,2013-10-24,http://avoindata.prh.fi/opendata/tr/v1/2577676-1,OY
2574611-6,Hämeen Sähkö ja Saneeraus Oy,,,2013-10-23,http://avoindata.prh.fi/opendata/tr/v1/2574611-6,OY
2575818-4,Sähkö-Kamut Oy,,,2013-10-22,http://avoindata.prh.fi/opendata/tr/v1/2575818-4,OY
2574712-7,TMP Sähkö Oy,,,2013-10-21,http://avoindata.prh.fi/opendata/tr/v1/2574712-7,OY
2574554-3,Ligman Lighting Finland Oy,,,2013-10-18,http://avoindata.prh.fi/opendata/tr/v1/2574554-3,OY
2570834-7,TVV Marine Lighting Oy,,,2013-10-14,http://avoindata.prh.fi/opendata/tr/v1/2570834-7,OY
2588884-3,Sähköasennus Juterion Oy,,,2013-12-13,http://avoindata.prh.fi/opendata/tr/v1/2588884-3,OY
2584204-4,Finnish Energy Consulting osk,,,2013-11-27,http://avoindata.prh.fi/opendata/tr/v1/2584204-4,OK
2561439-1,JR SALAMASÄHKÖ OY,,,2013-08-30,http://avoindata.prh.fi/opendata/tr/v1/2561439-1,OY
2557109-6,Oulun Sähkö Optima Oy,,,2013-08-30,http://avoindata.prh.fi/opendata/tr/v1/2557109-6,OY
2563713-9,MCT Sähkö Oy,,,2013-08-27,http://avoindata.prh.fi/opendata/tr/v1/2563713-9,OY
2554210-5,Kodin Sähkö Hki Oy,,,2013-08-23,http://avoindata.prh.fi/opendata/tr/v1/2554210-5,OY
2553826-1,JSM-Sähkö Oy,,,2013-08-21,http://avoindata.prh.fi/opendata/tr/v1/2553826-1,OY
2557268-9,Sähköteko Oy,,,2013-07-31,http://avoindata.prh.fi/opendata/tr/v1/2557268-9,OY
2557483-6,Sähkö- ja kiinteistöhuolto Koivunen Oy,,,2013-07-23,http://avoindata.prh.fi/opendata/tr/v1/2557483-6,OY
2557894-1,Sähköliiga Oy,,,2013-07-12,http://avoindata.prh.fi/opendata/tr/v1/2557894-1,OY
2555779-6,Kouvola Circuit Oy,,,2013-07-10,http://avoindata.prh.fi/opendata/tr/v1/2555779-6,OY
2557620-9,ABO Energy Suomi Oy,,,2013-07-09,http://avoindata.prh.fi/opendata/tr/v1/2557620-9,OY
2557089-4,PV-Sähkö OY,,,2013-07-08,http://avoindata.prh.fi/opendata/tr/v1/2557089-4,OY
2556997-3,Finnsähkö Oy,,,2013-07-05,http://avoindata.prh.fi/opendata/tr/v1/2556997-3,OY
2555211-9,Autosähkö Marjoniemi Oy,,,2013-07-05,http://avoindata.prh.fi/opendata/tr/v1/2555211-9,OY
2555678-5,Kiinteistö Oy Nokian Kolmenkulman Sähkötalo,,,2013-07-01,http://avoindata.prh.fi/opendata/tr/v1/2555678-5,OY
2551731-3,Keskinäinen Kiinteistöosakeyhtiö Kalkkimäen Sähkötie Oy,,,2013-06-28,http://avoindata.prh.fi/opendata/tr/v1/2551731-3,OY
2552923-4,Varsinais-Suomen Rakennus ja Sähkö Oy,,,2013-06-19,http://avoindata.prh.fi/opendata/tr/v1/2552923-4,OY
2519511-5,DynaCircuit Oy,,,2013-01-08,http://avoindata.prh.fi/opendata/tr/v1/2519511-5,OY
2519727-6,Sähköhuolto Kosonen Oy,,,2013-01-04,http://avoindata.prh.fi/opendata/tr/v1/2519727-6,OY
2519771-9,YXI - Sähkö Oy,,,2013-01-02,http://avoindata.prh.fi/opendata/tr/v1/2519771-9,OY
2518979-4,Energy Care Finland Oy,,,2013-01-02,http://avoindata.prh.fi/opendata/tr/v1/2518979-4,OY
2518978-6,Sähköurakointi Rexpat Oy,,,2013-01-02,http://avoindata.prh.fi/opendata/tr/v1/2518978-6,OY
2515088-1,Vaajakosken Sähkösepät Oy,,,2013-01-01,http://avoindata.prh.fi/opendata/tr/v1/2515088-1,OY
2541641-6,Kodin Sähköasennus Pirttilä Oy,,,2013-05-01,http://avoindata.prh.fi/opendata/tr/v1/2541641-6,OY
2540872-3,Suomen Sähkömestarit Oy,,,2013-04-26,http://avoindata.prh.fi/opendata/tr/v1/2540872-3,OY
2539821-1,Sähkövaltti Oy,,,2013-04-26,http://avoindata.prh.fi/opendata/tr/v1/2539821-1,OY
2541366-1,Autoenergy Oy,,,2013-04-17,http://avoindata.prh.fi/opendata/tr/v1/2541366-1,OY
2542588-1,Nummenmäen Sähkö Oy,,,2013-04-10,http://avoindata.prh.fi/opendata/tr/v1/2542588-1,OY
2540622-6,WhiteNight Lighting Oy,,,2013-04-10,http://avoindata.prh.fi/opendata/tr/v1/2540622-6,OY
2537262-8,JuPal Sähkö Oy,,,2013-04-10,http://avoindata.prh.fi/opendata/tr/v1/2537262-8,OY
2537698-7,Lighting Design Collective Oy,,,2013-04-03,http://avoindata.prh.fi/opendata/tr/v1/2537698-7,OY
2529267-9,Sähköurakointi Hellsten Oy,,,2013-03-31,http://avoindata.prh.fi/opendata/tr/v1/2529267-9,OY
2526771-3,Sähkö-KS Oy,,,2013-02-14,http://avoindata.prh.fi/opendata/tr/v1/2526771-3,OY
2502764-8,Lakeuden Energia ja Sähkö Oy,,,2013-02-14,http://avoindata.prh.fi/opendata/tr/v1/2502764-8,OY
2527767-1,Sähkö NP Oy,,,2013-02-08,http://avoindata.prh.fi/opendata/tr/v1/2527767-1,OY
2525241-5,SomerSähkö Oy,,,2013-02-06,http://avoindata.prh.fi/opendata/tr/v1/2525241-5,OY
2526451-2,Sähköasennus Karta OY,,,2013-02-06,http://avoindata.prh.fi/opendata/tr/v1/2526451-2,OY
2523862-1,Sähköpalvelu Teräväinen Oy,,,2013-01-28,http://avoindata.prh.fi/opendata/tr/v1/2523862-1,OY
2523720-7,SP Sähkötekniikka OY,,,2013-01-24,http://avoindata.prh.fi/opendata/tr/v1/2523720-7,OY
2551307-2,Pohjoisen Sähkö ja Kiinteistö Oy,,,2013-06-10,http://avoindata.prh.fi/opendata/tr/v1/2551307-2,OY
2549892-5,SÄHKÖ-JAAPE OY,,,2013-05-30,http://avoindata.prh.fi/opendata/tr/v1/2549892-5,OY
2551104-2,Siemens Gamesa Renewable Energy Oy,,,2013-05-29,http://avoindata.prh.fi/opendata/tr/v1/2551104-2,OY
2547766-5,MJM-Sähkö Oy,,,2013-05-24,http://avoindata.prh.fi/opendata/tr/v1/2547766-5,OY
2546230-8,J L Sähköpalvelut Oy,,,2013-05-16,http://avoindata.prh.fi/opendata/tr/v1/2546230-8,OY
2544786-1,Sähkökonsultti Ojala Oy,,,2013-05-13,http://avoindata.prh.fi/opendata/tr/v1/2544786-1,OY
2542822-2,nikotiiniton sähkötupakat oy,,,2013-05-13,http://avoindata.prh.fi/opendata/tr/v1/2542822-2,OY
2542737-7,SÄHKÖLANDIA OY,,,2013-05-08,http://avoindata.prh.fi/opendata/tr/v1/2542737-7,OY
2544440-9,Sähkö-Kela Oy,,,2013-05-07,http://avoindata.prh.fi/opendata/tr/v1/2544440-9,OY
2542746-5,Pyylin Sähkö Oy,,,2013-05-06,http://avoindata.prh.fi/opendata/tr/v1/2542746-5,OY
2606804-6,Etelä-Pohjanmaan Sähköverkkopalvelut Oy,,,2014-03-12,http://avoindata.prh.fi/opendata/tr/v1/2606804-6,OY
2604677-9,Marwil Energy Oy,,,2014-03-12,http://avoindata.prh.fi/opendata/tr/v1/2604677-9,OY
2607099-8,Sähköinsinööritoimisto Marco Mäenpää Oy,,,2014-03-06,http://avoindata.prh.fi/opendata/tr/v1/2607099-8,OY
2603399-4,Suomen Sähkökunnossapito Oy,,,2014-02-24,http://avoindata.prh.fi/opendata/tr/v1/2603399-4,OY
2604346-3,Sähkösaneeraus Finland Oy,,,2014-02-20,http://avoindata.prh.fi/opendata/tr/v1/2604346-3,OY
2603731-1,Luova Sähkö Oy,,,2014-02-17,http://avoindata.prh.fi/opendata/tr/v1/2603731-1,OY
2642116-1,Renoa Sähköpalvelut Oy,,,2014-10-07,http://avoindata.prh.fi/opendata/tr/v1/2642116-1,OY
2643364-8,VVH Sähköpalvelut Oy,,,2014-10-03,http://avoindata.prh.fi/opendata/tr/v1/2643364-8,OY
2641613-5,JS-Sähköpalvelu Oy,,,2014-10-01,http://avoindata.prh.fi/opendata/tr/v1/2641613-5,OY
2640958-4,Sähkö Jamisto Oy,,,2014-10-01,http://avoindata.prh.fi/opendata/tr/v1/2640958-4,OY
2643033-2,Sähkö Mäkitasku Oy,,,2014-09-29,http://avoindata.prh.fi/opendata/tr/v1/2643033-2,OY
2643037-5,Sähkö Arena Oy,,,2014-09-24,http://avoindata.prh.fi/opendata/tr/v1/2643037-5,OY
2642640-5,Sähkö Planet Oy,,,2014-09-23,http://avoindata.prh.fi/opendata/tr/v1/2642640-5,OY
2641260-1,Sähköpalvelu JP Oy Kuusamo,,,2014-09-18,http://avoindata.prh.fi/opendata/tr/v1/2641260-1,OY
2639855-5,K&M Sähköpalvelu Oy,,,2014-09-18,http://avoindata.prh.fi/opendata/tr/v1/2639855-5,OY
2635273-3,EST Energy Save Technologies Oy,,,2014-09-12,http://avoindata.prh.fi/opendata/tr/v1/2635273-3,OY
2638156-9,Eeron Sähkö Oy,,,2014-09-10,http://avoindata.prh.fi/opendata/tr/v1/2638156-9,OY
2636691-6,Parkkuun Ekosähkö Oy,,,2014-09-09,http://avoindata.prh.fi/opendata/tr/v1/2636691-6,OY
2638168-1,Sähkö-PQ Oy,,,2014-09-08,http://avoindata.prh.fi/opendata/tr/v1/2638168-1,OY
2652882-3,Sähköhuolto Puikkonen Oy,,,2014-11-14,http://avoindata.prh.fi/opendata/tr/v1/2652882-3,OY
2644676-4,SähköSinetti Oy,,,2014-11-11,http://avoindata.prh.fi/opendata/tr/v1/2644676-4,OY
2649109-8,Energytech Finland Oy,,,2014-11-04,http://avoindata.prh.fi/opendata/tr/v1/2649109-8,OY
2651715-5,Sähkötyö Kallio Oy,,,2014-11-04,http://avoindata.prh.fi/opendata/tr/v1/2651715-5,OY
2622390-7,Rovaniemen Sähkö- ja Säätölaite Oy,,,2014-10-31,http://avoindata.prh.fi/opendata/tr/v1/2622390-7,OY
2659723-9,Sähkö Sisu Oy,,,2014-12-29,http://avoindata.prh.fi/opendata/tr/v1/2659723-9,OY
2660102-3,Junkkalan Sähkö Oy,,,2014-12-12,http://avoindata.prh.fi/opendata/tr/v1/2660102-3,OY
2655389-3,RK-Sähkösuunnittelu Oy,,,2014-12-08,http://avoindata.prh.fi/opendata/tr/v1/2655389-3,OY
2656756-6,MP-Sähköpalvelu Oy,,,2014-12-05,http://avoindata.prh.fi/opendata/tr/v1/2656756-6,OY
2656647-5,Joen Kiinteistösähkö Oy,,,2014-12-05,http://avoindata.prh.fi/opendata/tr/v1/2656647-5,OY
2654781-3,Kuopion Sähköverkko Oy,,,2014-11-26,http://avoindata.prh.fi/opendata/tr/v1/2654781-3,OY
